URL,Version,Status,OIDs,Name,Title,Description,Used
https://terminologitjansten.inera.se/inera-kodverksforvaltning/kodverk/kv_diagnostyp,0.1.0,draft,,DiagnosisTypeCS,Diagnos Typ (kv_diagnostyp),"Ineras kodverk för diagnostyp (kv_diagnostyp) hämtat från terminologitjänsten. Anger om en diagnos är huvud- eller bidiagnos enligt Ineras RIVTA-tjänstekontrakt GetDiagnosis:2. Koderna HD och BY används direkt som värden i FHIR Condition.category.",
